"","home_team","away_team","home_score","away_score","tournament","city","country","neutral","gameresult"
"16672","Other","Italy",2,1,"Friendly","Sofia","Other",FALSE,"1"
"16673","Egypt","Uganda",1,0,"Friendly","Ismailia","Egypt",FALSE,"1"
"16674","Other","Denmark",0,4,"UEFA Euro qualification","Landskrona","Sweden",TRUE,"2"
"16675","Other","Spain",2,0,"UEFA Euro qualification","Reykjavík","Other",FALSE,"1"
"16676","Other","Other",1,0,"Friendly","Ismailia","Egypt",TRUE,"1"
"16677","Norway","Other",2,3,"Friendly","Oslo","Norway",FALSE,"2"
"16678","Other","Hungary",2,2,"UEFA Euro qualification","Moscow","Other",FALSE,"0"
"16679","Other","Other",1,0,"Friendly","Alexandria","Egypt",TRUE,"1"
"16680","Other","Other",0,0,"Friendly","Alexandria","Egypt",TRUE,"0"
"16681","Other","Nigeria",1,0,"Friendly","Ismailia","Egypt",TRUE,"1"
"16682","Egypt","Other",0,0,"Friendly","Ismailia","Egypt",FALSE,"0"
"16683","Other","Uganda",3,0,"Friendly","Alexandria","Egypt",TRUE,"1"
"16684","Other","Other",3,1,"Friendly","Alexandria","Egypt",TRUE,"1"
"16685","Other","Ghana",0,0,"Friendly","Gaborone","Other",FALSE,"0"
"16686","Other","Other",1,0,"Friendly","Cairo","Egypt",TRUE,"1"
"16687","Other","Other",3,0,"Friendly","Cairo","Egypt",TRUE,"1"
"16688","Other","Other",2,0,"Friendly","Singapore","Singapore",FALSE,"1"
"16689","Austria","Denmark",0,3,"UEFA Euro qualification","Vienna","Austria",FALSE,"2"
"16690","Finland","Other",1,1,"UEFA Euro qualification","Helsinki","Finland",FALSE,"0"
"16691","Hungary","Belgium",0,2,"Friendly","Székesfehérvár","Hungary",FALSE,"2"
"16692","Switzerland","Sweden",3,1,"Friendly","Lucerne","Switzerland",FALSE,"1"
"16693","Other","Other",1,1,"Friendly","Luxembourg","Other",FALSE,"0"
"16694","Other","Italy",0,0,"UEFA Euro qualification","Moscow","Other",FALSE,"0"
"16695","Spain","France",1,2,"UEFA Euro qualification","Seville","Spain",FALSE,"2"
"16696","Other","Other",1,0,"Friendly","Algiers","Other",FALSE,"1"
"16697","Other","Other",4,0,"UEFA Euro qualification","Sofia","Other",FALSE,"1"
"16698","Other","Other",1,1,"Friendly","Larnaca","Other",FALSE,"0"
"16699","Other","Other",2,1,"UEFA Euro qualification","Olomouc","Other",FALSE,"1"
"16700","England","Other",1,0,"UEFA Euro qualification","London","England",FALSE,"1"
"16701","Other","Other",0,2,"UEFA Euro qualification","Landskrona","Sweden",TRUE,"2"
"16702","Germany","Wales",4,1,"UEFA Euro qualification","Nuremberg","Germany",FALSE,"1"
"16703","Netherlands","Other",1,0,"UEFA Euro qualification","Rotterdam","Netherlands",FALSE,"1"
"16704","Northern Ireland","Austria",2,1,"UEFA Euro qualification","Belfast","Other",FALSE,"1"
"16705","Poland","Other",3,3,"UEFA Euro qualification","Poznań","Poland",FALSE,"0"
"16706","Romania","Scotland",1,0,"UEFA Euro qualification","Bucharest","Other",FALSE,"1"
"16707","United States","Other",1,2,"Friendly","Washington","United States",FALSE,"2"
"16708","Brazil","Other",3,1,"Friendly","Varginha","Brazil",FALSE,"1"
"16709","Other","Finland",2,0,"UEFA Euro qualification","Athens","Other",FALSE,"1"
"16710","Hungary","Norway",0,0,"UEFA Euro qualification","Szombathely","Hungary",FALSE,"0"
"16711","Other","Senegal",2,3,"Friendly","Abidjan","Other",TRUE,"2"
"16712","Other","Nigeria",2,0,"Friendly","Abidjan","Other",FALSE,"1"
"16713","Other","Nigeria",1,0,"Friendly","Abidjan","Other",TRUE,"1"
"16714","Other","Senegal",1,0,"Friendly","Abidjan","Other",FALSE,"1"
"16715","Other","Other",1,1,"Friendly","Dar es Salaam","Other",FALSE,"0"
"16716","Austria","Other",0,2,"UEFA Euro qualification","Vienna","Austria",FALSE,"2"
"16717","Other","Russia",0,3,"UEFA Euro qualification","Larnaca","Other",FALSE,"2"
"16718","Denmark","Northern Ireland",2,1,"UEFA Euro qualification","Odense","Denmark",FALSE,"1"
"16719","Italy","Norway",1,1,"UEFA Euro qualification","Genoa","Italy",FALSE,"0"
"16720","Poland","England",1,1,"UEFA Euro qualification","Poznań","Poland",FALSE,"0"
"16721","Romania","Switzerland",1,0,"UEFA Euro qualification","Bucharest","Other",FALSE,"1"
"16722","Scotland","Other",4,0,"UEFA Euro qualification","Glasgow","Scotland",FALSE,"1"
"16723","Spain","Other",2,1,"UEFA Euro qualification","Seville","Spain",FALSE,"1"
"16724","Other","Other",1,3,"UEFA Euro qualification","Istanbul","Other",FALSE,"2"
"16725","Wales","Other",1,0,"UEFA Euro qualification","Cardiff","Wales",FALSE,"1"
"16726","Other","Other",4,1,"Baltic Cup","Klaipėda","Other",FALSE,"1"
"16727","Other","Latvia",0,2,"Baltic Cup","Klaipėda","Other",TRUE,"2"
"16728","Other","Other",1,2,"Friendly","Dar es Salaam","Other",FALSE,"2"
"16729","Other","Latvia",1,1,"Baltic Cup","Kretinga","Other",FALSE,"0"
"16730","Belgium","Germany",0,1,"UEFA Euro qualification","Brussels","Belgium",FALSE,"2"
"16731","Other","Romania",1,1,"UEFA Euro qualification","Sofia","Other",FALSE,"0"
"16732","France","Other",3,1,"UEFA Euro qualification","Paris","France",FALSE,"1"
"16733","Mexico","Uruguay",1,1,"Friendly","Veracruz","Mexico",FALSE,"0"
"16734","Portugal","Other",1,0,"UEFA Euro qualification","Lisbon","Portugal",FALSE,"1"
"16735","Other","Other",2,1,"Amílcar Cabral Cup","Dakar","Other",TRUE,"1"
"16736","Other","Other",1,0,"Amílcar Cabral Cup","Dakar","Other",TRUE,"1"
"16737","Other","Other",5,2,"Friendly","Abidjan","Other",FALSE,"1"
"16738","Kenya","Zambia",0,1,"CECAFA Cup","Kampala","Uganda",TRUE,"2"
"16739","Other","Other",0,1,"Amílcar Cabral Cup","Dakar","Other",TRUE,"2"
"16740","Other","Other",4,0,"Amílcar Cabral Cup","Dakar","Other",FALSE,"1"
"16741","Other","Other",1,1,"CECAFA Cup","Kampala","Uganda",TRUE,"0"
"16742","United States","Costa Rica",1,1,"Friendly","Dallas","United States",FALSE,"0"
"16743","Malawi","Other",1,0,"CECAFA Cup","Kampala","Uganda",TRUE,"1"
"16744","Other","Other",0,0,"Amílcar Cabral Cup","Dakar","Other",TRUE,"0"
"16745","Other","Other",1,1,"Amílcar Cabral Cup","Dakar","Other",TRUE,"0"
"16746","Costa Rica","Mexico",1,1,"Friendly","Los Angeles","United States",TRUE,"0"
"16747","Other","Other",2,0,"Friendly","Attard","Other",FALSE,"1"
"16748","Other","Other",0,0,"Amílcar Cabral Cup","Dakar","Other",FALSE,"0"
"16749","Other","Other",5,3,"Friendly","Tunis","Tunisia",FALSE,"1"
"16750","Other","Other",2,0,"CECAFA Cup","Kampala","Uganda",FALSE,"1"
"16751","Other","Other",3,2,"CECAFA Cup","Kampala","Uganda",TRUE,"1"
"16752","Other","Other",0,0,"Amílcar Cabral Cup","Dakar","Other",TRUE,"0"
"16753","Other","Other",0,2,"Amílcar Cabral Cup","Dakar","Other",TRUE,"2"
"16754","Kenya","Other",1,0,"CECAFA Cup","Kampala","Uganda",TRUE,"1"
"16755","Other","Other",0,0,"Amílcar Cabral Cup","Dakar","Other",TRUE,"0"
"16756","Kenya","Other",3,2,"CECAFA Cup","Kampala","Uganda",TRUE,"1"
"16757","Other","Other",2,0,"Amílcar Cabral Cup","Dakar","Other",FALSE,"1"
"16758","Other","Other",5,0,"CECAFA Cup","Kampala","Uganda",FALSE,"1"
"16759","Malawi","Zambia",0,0,"CECAFA Cup","Kampala","Uganda",TRUE,"0"
"16760","Other","Other",1,0,"Amílcar Cabral Cup","Dakar","Other",FALSE,"1"
"16761","Egypt","Poland",4,0,"Friendly","Cairo","Egypt",FALSE,"1"
"16762","Other","Netherlands",0,2,"UEFA Euro qualification","Salonica","Other",FALSE,"2"
"16763","Mexico","Hungary",3,0,"Friendly","León","Mexico",FALSE,"1"
"16764","Other","Other",3,0,"Friendly","Casablanca","Morocco",FALSE,"1"
"16765","Other","Other",1,3,"CECAFA Cup","Kampala","Uganda",FALSE,"2"
"16766","Egypt","Poland",0,0,"Friendly","Cairo","Egypt",FALSE,"0"
"16767","Other","Zambia",2,3,"CECAFA Cup","Kampala","Uganda",TRUE,"2"
"16768","Kenya","Zambia",0,2,"CECAFA Cup","Kampala","Uganda",TRUE,"2"
"16769","Other","Other",3,1,"CECAFA Cup","Kampala","Uganda",FALSE,"1"
"16770","Other","Hungary",1,1,"Friendly","San Salvador","Other",FALSE,"0"
"16771","Kuwait","Poland",0,2,"Friendly","Kuwait City","Kuwait",FALSE,"2"
"16772","Other","Senegal",3,1,"Friendly","Algiers","Other",FALSE,"1"
"16773","Brazil","Other",2,1,"Friendly","Goiânia","Brazil",FALSE,"1"
"16774","Germany","Other",4,0,"UEFA Euro qualification","Leverkusen","Germany",FALSE,"1"
"16775","Egypt","Romania",3,1,"Friendly","Cairo","Egypt",FALSE,"1"
"16776","Italy","Other",2,0,"UEFA Euro qualification","Foggia","Italy",FALSE,"1"
"16777","Other","Other",1,1,"UEFA Euro qualification","Attard","Other",FALSE,"0"
"16778","Egypt","Romania",1,1,"Friendly","Port Said","Egypt",FALSE,"0"
"16779","Other","Other",2,2,"Friendly","Tunis","Tunisia",FALSE,"0"
"16780","Other","Other",1,1,"Friendly","Casablanca","Morocco",FALSE,"0"
"16781","Malawi","Zambia",0,2,"Friendly","Blantyre","Other",FALSE,"2"
"16782","Egypt","Other",2,0,"Friendly","Cairo","Egypt",FALSE,"1"
"16783","Other","Other",2,0,"Friendly","Kinshasa","Other",FALSE,"1"
"16784","Other","Other",0,2,"Friendly","Georgetown","Other",FALSE,"2"
"16785","Egypt","Norway",0,0,"Friendly","Cairo","Egypt",FALSE,"0"
"16786","Other","Other",1,0,"African Cup of Nations","Dakar","Other",TRUE,"1"
"16787","Other","Nigeria",1,2,"African Cup of Nations","Dakar","Other",FALSE,"2"
"16788","Other","Other",0,3,"African Cup of Nations","Ziguinchor","Other",TRUE,"2"
"16789","Egypt","Zambia",0,1,"African Cup of Nations","Ziguinchor","Other",TRUE,"2"
"16790","Other","Other",1,1,"African Cup of Nations","Dakar","Other",TRUE,"0"
"16791","Other","Other",2,1,"African Cup of Nations","Dakar","Other",TRUE,"1"
"16792","Other","Other",0,0,"African Cup of Nations","Ziguinchor","Other",TRUE,"0"
"16793","Portugal","Spain",0,0,"Friendly","Torres Novas","Portugal",FALSE,"0"
"16794","Other","Ghana",0,1,"African Cup of Nations","Ziguinchor","Other",TRUE,"2"
"16795","Other","Other",1,1,"African Cup of Nations","Dakar","Other",TRUE,"0"
"16796","Other","Other",3,0,"African Cup of Nations","Dakar","Other",FALSE,"1"
"16797","Other","Other",1,1,"African Cup of Nations","Ziguinchor","Other",TRUE,"0"
"16798","Egypt","Ghana",0,1,"African Cup of Nations","Ziguinchor","Other",TRUE,"2"
"16799","Other","Other",1,0,"African Cup of Nations","Dakar","Other",TRUE,"1"
"16800","Other","Other",0,1,"African Cup of Nations","Dakar","Other",FALSE,"2"
"16801","Other","Other",2,1,"African Cup of Nations","Dakar","Other",TRUE,"1"
"16802","Other","Zambia",1,0,"African Cup of Nations","Dakar","Other",TRUE,"1"
"16803","Other","Other",0,0,"African Cup of Nations","Dakar","Other",TRUE,"0"
"16804","Other","Ghana",1,2,"African Cup of Nations","Dakar","Other",TRUE,"2"
"16805","Other","Nigeria",1,2,"African Cup of Nations","Dakar","Other",TRUE,"2"
"16806","United States","Russia",0,1,"Friendly","Miami Gardens","United States",FALSE,"2"
"16807","Other","Sweden",0,0,"Friendly","Sydney","Other",FALSE,"0"
"16808","Other","Other",0,0,"African Cup of Nations","Dakar","Other",TRUE,"0"
"16809","Other","Other",1,0,"Friendly","Tirana","Other",FALSE,"1"
"16810","Other","Sweden",1,0,"Friendly","Adelaide","Other",FALSE,"1"
"16811","Other","Russia",0,3,"Friendly","San Salvador","Other",FALSE,"2"
"16812","Other","Sweden",1,0,"Friendly","Melbourne","Other",FALSE,"1"
"16813","United States","Russia",2,1,"Friendly","Pontiac","United States",FALSE,"1"
"16814","Other","Norway",1,3,"Friendly","Hamilton","Other",FALSE,"2"
"16815","Other","Other",1,0,"Other","Attard","Other",FALSE,"1"
"16816","Costa Rica","Other",0,0,"Friendly","San José","Other",FALSE,"0"
"16817","Other","Romania",1,0,"Friendly","Ioannina","Other",FALSE,"1"
"16818","Other","Russia",1,2,"Friendly","Jerusalem","Other",FALSE,"2"
"16819","Portugal","Netherlands",2,0,"Friendly","Faro","Portugal",FALSE,"1"
"16820","Other","Finland",1,1,"Friendly","Adana","Other",FALSE,"0"
"16821","Other","Other",2,0,"Friendly","San Salvador","Other",FALSE,"1"
"16822","England","France",2,0,"Friendly","London","England",FALSE,"1"
"16823","Republic of Ireland","Wales",0,1,"Friendly","Dublin","Republic of Ireland",FALSE,"2"
"16824","Italy","Other",4,0,"Friendly","Cesena","Italy",FALSE,"1"
"16825","Scotland","Northern Ireland",1,0,"Friendly","Glasgow","Scotland",FALSE,"1"
"16826","Spain","Russia",1,1,"Friendly","Valencia","Spain",FALSE,"0"
"16827","Other","Nigeria",1,1,"Friendly","Tunis","Tunisia",FALSE,"0"
"16828","Brazil","Other",3,0,"Friendly","Fortaleza","Brazil",FALSE,"1"
"16829","Other","Belgium",2,1,"Friendly","Tunis","Tunisia",FALSE,"1"
"16830","Other","Other",0,1,"Friendly","Dubai","United Arab Emirates",FALSE,"2"
"16831","Other","Other",2,1,"Friendly","Bat Yam","Other",FALSE,"1"
"16832","Costa Rica","Other",2,0,"Friendly","San José","Other",FALSE,"1"
"16833","Other","Other",2,2,"CFU Caribbean Cup qualification","Bridgetown","Other",TRUE,"0"
"16834","Other","Other",0,0,"CFU Caribbean Cup qualification","Castries","Other",TRUE,"0"
"16835","Other","Other",1,0,"CFU Caribbean Cup qualification","Bridgetown","Other",FALSE,"1"
"16836","Other","Other",0,1,"CFU Caribbean Cup qualification","Bridgetown","Other",TRUE,"2"
"16837","Mexico","Russia",4,0,"Friendly","Mexico City","Mexico",FALSE,"1"
"16838","Mexico","Russia",1,1,"Friendly","Ciudad Madero","Mexico",FALSE,"0"
"16839","Spain","Other",2,0,"Friendly","Valladolid","Spain",FALSE,"1"
"16840","Other","Honduras",1,1,"Friendly","Los Angeles","United States",TRUE,"0"
"16841","Other","Other",3,1,"Friendly","Casablanca","Morocco",FALSE,"1"
"16842","Other","Other",1,2,"FIFA World Cup qualification","Santo Domingo","Other",FALSE,"2"
"16843","Other","Other",1,0,"FIFA World Cup qualification","Castries","Other",FALSE,"1"
"16844","Other","Other",1,3,"Friendly","Limassol","Other",FALSE,"2"
"16845","Other","England",2,2,"Friendly","Prague","Other",FALSE,"0"
"16846","France","Belgium",3,3,"Friendly","Paris","France",FALSE,"0"
"16847","Hungary","Austria",2,1,"Friendly","Budapest","Hungary",FALSE,"1"
"16848","Republic of Ireland","Switzerland",2,1,"Friendly","Dublin","Republic of Ireland",FALSE,"1"
"16849","Italy","Germany",1,0,"Friendly","Turin","Italy",FALSE,"1"
"16850","Other","Other",2,3,"Friendly","Luxembourg","Other",FALSE,"2"
"16851","Netherlands","Other",2,0,"Friendly","Amsterdam","Netherlands",FALSE,"1"
"16852","Scotland","Finland",1,1,"Friendly","Glasgow","Scotland",FALSE,"0"
"16853","Other","Other",1,1,"FIFA World Cup qualification","San Juan","Other",FALSE,"0"
"16854","Other","Other",3,1,"FIFA World Cup qualification","Kingstown","Other",FALSE,"1"
"16855","Other","Martinique",0,7,"CFU Caribbean Cup qualification","Philipsburg","Other",TRUE,"2"
"16856","Other","Other",5,2,"Friendly","Victoria","Other",FALSE,"1"
"16857","Other","Other",4,2,"CFU Caribbean Cup qualification","Philipsburg","Other",FALSE,"1"
"16858","United States","Other",5,0,"Friendly","Palo Alto","United States",FALSE,"1"
"16859","Other","Martinique",1,1,"CFU Caribbean Cup qualification","Philipsburg","Other",FALSE,"0"
"16860","Other","Ghana",1,0,"Friendly","Lomé","Other",FALSE,"1"
"16861","Other","Other",2,2,"Friendly","Ramat-Gan","Other",FALSE,"0"
"16862","Romania","Latvia",2,0,"Friendly","Bucharest","Other",FALSE,"1"
"16863","Other","Denmark",2,1,"Friendly","Ankara","Other",FALSE,"1"
"16864","Other","Other",0,0,"Friendly","Kingston","Other",FALSE,"0"
"16865","Austria","Other",4,0,"Friendly","Vienna","Austria",FALSE,"1"
"16866","Other","Other",5,0,"CFU Caribbean Cup qualification","Basseterre","Other",TRUE,"1"
"16867","Brazil","Finland",3,1,"Friendly","Cuiabá","Brazil",FALSE,"1"
"16868","Other","Other",4,0,"CFU Caribbean Cup qualification","Basseterre","Other",FALSE,"1"
"16869","Other","Other",2,0,"CFU Caribbean Cup qualification","Basseterre","Other",TRUE,"1"
"16870","Other","Other",10,0,"CFU Caribbean Cup qualification","Basseterre","Other",FALSE,"1"
"16871","Other","Trinidad and Tobago",1,2,"FIFA World Cup qualification","Bridgetown","Other",FALSE,"2"
"16872","Other","Other",1,1,"FIFA World Cup qualification","Willemstad","Other",TRUE,"0"
"16873","Other","Other",1,1,"AFC Asian Cup qualification","Singapore","Singapore",FALSE,"0"
"16874","China PR","Other",2,0,"AFC Asian Cup qualification","Singapore","Singapore",TRUE,"1"
"16875","Belgium","Other",1,0,"FIFA World Cup qualification","Brussels","Belgium",FALSE,"1"
"16876","Other","Germany",1,1,"Friendly","Prague","Other",FALSE,"0"
"16877","Other","Other",1,2,"AFC Asian Cup qualification","Singapore","Singapore",FALSE,"2"
"16878","Spain","Other",3,0,"FIFA World Cup qualification","Seville","Spain",FALSE,"1"
"16879","Other","Sweden",0,1,"Friendly","Tunis","Tunisia",FALSE,"2"
"16880","China PR","Other",4,0,"AFC Asian Cup qualification","Singapore","Singapore",TRUE,"1"
"16881","Indonesia","Other",1,1,"AFC Asian Cup qualification","Singapore","Singapore",TRUE,"0"
"16882","Other","Other",3,0,"FIFA World Cup qualification","St. John's","Other",FALSE,"1"
"16883","Other","Other",1,0,"FIFA World Cup qualification","Hamilton","Other",FALSE,"1"
"16884","Other","Other",1,2,"FIFA World Cup qualification","Georgetown","Other",FALSE,"2"
"16885","Other","Other",0,1,"AFC Asian Cup qualification","Singapore","Singapore",FALSE,"2"
"16886","Northern Ireland","Other",2,2,"FIFA World Cup qualification","Belfast","Other",FALSE,"0"
"16887","Switzerland","Bulgaria",0,2,"Friendly","Berne","Switzerland",FALSE,"2"
"16888","Austria","Wales",1,1,"Friendly","Vienna","Austria",FALSE,"0"
"16889","Denmark","Norway",1,0,"Friendly","Århus","Denmark",FALSE,"1"
"16890","Other","Costa Rica",1,1,"Friendly","San Salvador","Other",FALSE,"0"
"16891","Republic of Ireland","Other",4,1,"Friendly","Dublin","Republic of Ireland",FALSE,"1"
"16892","Other","England",2,2,"Friendly","Moscow","Other",FALSE,"0"
"16893","Other","Hungary",1,3,"Friendly","Uzhhorod","Other",FALSE,"2"
"16894","Uruguay","Brazil",1,0,"Friendly","Montevideo","Uruguay",FALSE,"1"
"16895","Other","Other",0,3,"CFU Caribbean Cup qualification","The Valley","Other",FALSE,"2"
"16896","Other","Other",1,1,"CFU Caribbean Cup qualification","Paramaribo","Other",TRUE,"0"
"16897","Romania","Other",7,0,"FIFA World Cup qualification","Bucharest","Other",FALSE,"1"
"16898","Sweden","Poland",5,0,"Friendly","Solna","Sweden",FALSE,"1"
"16899","Other","Other",0,2,"CFU Caribbean Cup qualification","Paramaribo","Other",TRUE,"2"
"16900","Other","Other",4,1,"Friendly","Paris","France",TRUE,"1"
"16901","Other","Other",1,1,"Friendly","Paris","France",TRUE,"0"
"16902","Other","Other",5,0,"CFU Caribbean Cup qualification","Havana","Other",FALSE,"1"
"16903","Other","Other",3,2,"CFU Caribbean Cup qualification","Paramaribo","Other",FALSE,"1"
"16904","Other","Other",7,0,"AFC Asian Cup qualification","Calcutta","Other",TRUE,"1"
"16905","Hungary","England",0,1,"Friendly","Budapest","Hungary",FALSE,"2"
"16906","Other","Other",1,0,"FIFA World Cup qualification","Athens","Other",FALSE,"1"
"16907","Norway","Other",2,0,"Friendly","Oslo","Norway",FALSE,"1"
"16908","Finland","Bulgaria",0,3,"FIFA World Cup qualification","Helsinki","Finland",FALSE,"2"
"16909","Kuwait","Other",0,0,"Friendly","Kuwait City","Kuwait",FALSE,"0"
"16910","Other","Other",1,0,"Friendly","Abu Dhabi","United Arab Emirates",FALSE,"1"
"16911","Other","Other",0,3,"AFC Asian Cup qualification","Calcutta","Other",FALSE,"2"
"16912","England","Brazil",1,1,"Friendly","London","England",FALSE,"0"
"16913","Qatar","Other",0,0,"Friendly","Doha","Qatar",FALSE,"0"
"16914","Other","Other",2,0,"Friendly","Al Ain","United Arab Emirates",FALSE,"1"
"16915","United States","Scotland",0,1,"Friendly","Denver","United States",FALSE,"2"
"16916","Austria","Poland",2,4,"Friendly","Salzburg","Austria",FALSE,"2"
